CUSTID,SDATE,店舗,商品,数量,単価,小計
103142,2025-08-30,店舗2,商品06,2,206,412
105516,2025-08-30,店舗2,商品08,2,206,412
100329,2025-08-31,店舗1,商品12,4,206,824
100378,2025-08-31,店舗1,商品12,5,206,1030
101135,2025-08-31,店舗1,商品12,8,206,1648
101153,2025-08-31,店舗1,商品12,5,206,1030
101213,2025-08-31,店舗1,商品12,4,206,824
101349,2025-08-31,店舗1,商品12,5,206,1030
101623,2025-08-31,店舗1,商品12,4,206,824
101666,2025-08-31,店舗1,商品12,3,206,618
102485,2025-08-31,店舗1,商品12,9,206,1854
102794,2025-08-31,店舗1,商品10,6,206,1236
103025,2025-08-31,店舗1,商品12,6,206,1236
103360,2025-08-31,店舗1,商品12,7,206,1442
103636,2025-08-31,店舗1,商品12,7,206,1442
104063,2025-08-31,店舗1,商品12,5,206,1030
104063,2025-08-31,店舗1,商品12,5,206,1030
104097,2025-08-31,店舗1,商品12,4,206,824
104197,2025-08-31,店舗1,商品12,10,206,2060
104197,2025-08-31,店舗1,商品12,5,206,1030
104203,2025-08-31,店舗1,商品12,4,206,824
105667,2025-08-31,店舗1,商品12,8,206,1648
105667,2025-08-31,店舗1,商品12,6,206,1236
105667,2025-08-31,店舗1,商品12,5,206,1030
105667,2025-08-31,店舗1,商品12,8,206,1648
104823,2025-08-31,店舗2,商品10,2,206,412
104848,2025-08-31,店舗2,商品07,2,182,364
105640,2025-08-31,店舗2,商品05,2,206,412
100685,2025-09-01,店舗1,商品12,4,206,824
102586,2025-09-01,店舗1,商品12,3,206,618
102586,2025-09-01,店舗1,商品12,4,206,824
102802,2025-09-01,店舗1,商品12,5,206,1030
103120,2025-09-01,店舗1,商品09,5,182,910
105444,2025-09-01,店舗1,商品12,6,206,1236
105909,2025-09-01,店舗1,商品05,2,206,412
100076,2025-09-01,店舗2,商品07,1,182,182
100830,2025-09-01,店舗2,商品09,3,182,546
101310,2025-09-01,店舗2,商品08,2,206,412
101427,2025-09-01,店舗2,商品08,2,206,412
101427,2025-09-01,店舗2,商品08,3,206,618
101500,2025-09-01,店舗2,商品07,2,182,364
101825,2025-09-01,店舗2,商品08,2,206,412
102140,2025-09-01,店舗2,商品09,4,182,728
102958,2025-09-01,店舗2,商品09,3,182,546
103995,2025-09-01,店舗2,商品06,2,206,412
103995,2025-09-01,店舗2,商品07,4,182,728
104314,2025-09-01,店舗2,商品07,3,182,546
105629,2025-09-01,店舗2,商品06,2,206,412
102354,2025-09-02,店舗1,商品12,2,206,412
103291,2025-09-02,店舗1,商品12,5,206,1030
104374,2025-09-02,店舗1,商品12,4,206,824
104454,2025-09-02,店舗1,商品12,2,206,412
104745,2025-09-02,店舗1,商品12,4,206,824
104745,2025-09-02,店舗1,商品12,4,206,824
104745,2025-09-02,店舗1,商品12,5,206,1030
105444,2025-09-02,店舗1,商品12,5,206,1030
100004,2025-09-02,店舗2,商品08,3,206,618
101008,2025-09-02,店舗2,商品07,3,182,546
101355,2025-09-02,店舗2,商品07,3,182,546
101679,2025-09-02,店舗2,商品08,3,206,618
102303,2025-09-02,店舗2,商品09,2,182,364
102303,2025-09-02,店舗2,商品09,1,182,182
103049,2025-09-02,店舗2,商品04,4,206,824
103091,2025-09-02,店舗2,商品07,4,182,728
103091,2025-09-02,店舗2,商品09,1,182,182
104356,2025-09-02,店舗2,商品07,3,182,546
104356,2025-09-02,店舗2,商品08,1,206,206
104948,2025-09-02,店舗2,商品01,2,182,364
105740,2025-09-02,店舗2,商品05,2,206,412
105890,2025-09-02,店舗2,商品08,3,206,618
100685,2025-09-03,店舗1,商品07,5,182,910
100685,2025-09-03,店舗1,商品07,3,182,546
100685,2025-09-03,店舗1,商品12,3,206,618
101427,2025-09-03,店舗1,商品12,2,206,412
102569,2025-09-03,店舗1,商品12,2,206,412
102569,2025-09-03,店舗1,商品12,3,206,618
102569,2025-09-03,店舗1,商品12,3,206,618
103360,2025-09-03,店舗1,商品12,4,206,824
104208,2025-09-03,店舗1,商品12,3,206,618
104942,2025-09-03,店舗1,商品12,3,206,618
100416,2025-09-03,店舗2,商品04,2,206,412
101026,2025-09-03,店舗2,商品01,2,182,364
101260,2025-09-03,店舗2,商品09,3,182,546
101301,2025-09-03,店舗2,商品04,3,206,618
101519,2025-09-03,店舗2,商品08,3,206,618
101519,2025-09-03,店舗2,商品08,3,206,618
102621,2025-09-03,店舗2,商品07,3,182,546
102621,2025-09-03,店舗2,商品08,4,206,824
102695,2025-09-03,店舗2,商品04,3,206,618
102817,2025-09-03,店舗2,商品08,2,206,412
103215,2025-09-03,店舗2,商品09,3,182,546
103634,2025-09-03,店舗2,商品09,3,182,546
103992,2025-09-03,店舗2,商品06,3,206,618
105813,2025-09-03,店舗2,商品08,2,206,412
100454,2025-09-04,店舗1,商品12,3,206,618
100824,2025-09-04,店舗1,商品12,4,206,824
101246,2025-09-04,店舗1,商品12,4,206,824
102999,2025-09-04,店舗1,商品12,2,206,412
104287,2025-09-04,店舗1,商品05,5,206,1030
104287,2025-09-04,店舗1,商品05,2,206,412
104287,2025-09-04,店舗1,商品05,4,206,824
104287,2025-09-04,店舗1,商品05,2,206,412
104287,2025-09-04,店舗1,商品05,2,206,412
104403,2025-09-04,店舗1,商品12,3,206,618
100198,2025-09-04,店舗2,商品08,4,206,824
102245,2025-09-04,店舗2,商品07,3,182,546
102245,2025-09-04,店舗2,商品07,3,182,546
102245,2025-09-04,店舗2,商品07,2,182,364
102890,2025-09-04,店舗2,商品07,2,182,364
102890,2025-09-04,店舗2,商品08,2,206,412
102890,2025-09-04,店舗2,商品08,3,206,618
103010,2025-09-04,店舗2,商品08,1,206,206
103303,2025-09-04,店舗2,商品04,2,206,412
103898,2025-09-04,店舗2,商品09,2,182,364
104867,2025-09-04,店舗2,商品08,1,206,206
104867,2025-09-04,店舗2,商品09,2,182,364
104879,2025-09-04,店舗2,商品08,4,206,824
105106,2025-09-04,店舗2,商品06,2,206,412
105279,2025-09-04,店舗2,商品09,2,182,364
100049,2025-09-05,店舗1,商品07,4,182,728
100985,2025-09-05,店舗1,商品12,5,206,1030
101312,2025-09-05,店舗1,商品11,2,630,1260
101312,2025-09-05,店舗1,商品11,1,630,630
101312,2025-09-05,店舗1,商品11,2,630,1260
101401,2025-09-05,店舗1,商品12,3,206,618
101427,2025-09-05,店舗1,商品12,8,206,1648
101937,2025-09-05,店舗1,商品12,4,206,824
101937,2025-09-05,店舗1,商品12,5,206,1030
103394,2025-09-05,店舗1,商品12,3,206,618
105237,2025-09-05,店舗1,商品12,6,206,1236
105342,2025-09-05,店舗1,商品12,5,206,1030
100826,2025-09-05,店舗2,商品09,3,182,546
100826,2025-09-05,店舗2,商品09,2,182,364
101606,2025-09-05,店舗2,商品08,1,206,206
101626,2025-09-05,店舗2,商品07,2,182,364
102295,2025-09-05,店舗2,商品04,2,206,412
102371,2025-09-05,店舗2,商品04,2,206,412
102371,2025-09-05,店舗2,商品09,3,182,546
102389,2025-09-05,店舗2,商品09,2,182,364
103084,2025-09-05,店舗2,商品06,2,206,412
103084,2025-09-05,店舗2,商品06,2,206,412
103084,2025-09-05,店舗2,商品06,2,206,412
103084,2025-09-05,店舗2,商品06,2,206,412
103084,2025-09-05,店舗2,商品06,2,206,412
103589,2025-09-05,店舗2,商品09,1,182,182
103732,2025-09-05,店舗2,商品01,3,182,546
104273,2025-09-05,店舗2,商品07,2,182,364
104867,2025-09-05,店舗2,商品09,2,182,364
105010,2025-09-05,店舗2,商品08,3,206,618
105206,2025-09-05,店舗2,商品07,3,182,546
100296,2025-09-06,店舗1,商品12,7,206,1442
100487,2025-09-06,店舗1,商品12,5,206,1030
100487,2025-09-06,店舗1,商品12,7,206,1442
100487,2025-09-06,店舗1,商品12,7,206,1442
100487,2025-09-06,店舗1,商品12,3,206,618
100487,2025-09-06,店舗1,商品12,6,206,1236
101349,2025-09-06,店舗1,商品12,8,206,1648
101921,2025-09-06,店舗1,商品12,4,206,824
101998,2025-09-06,店舗1,商品12,5,206,1030
102066,2025-09-06,店舗1,商品12,6,206,1236
102066,2025-09-06,店舗1,商品12,5,206,1030
102420,2025-09-06,店舗1,商品12,6,206,1236
102420,2025-09-06,店舗1,商品12,5,206,1030
102681,2025-09-06,店舗1,商品12,4,206,824
102695,2025-09-06,店舗1,商品12,6,206,1236
102695,2025-09-06,店舗1,商品12,4,206,824
102947,2025-09-06,店舗1,商品11,1,630,630
103037,2025-09-06,店舗1,商品12,6,206,1236
103604,2025-09-06,店舗1,商品12,4,206,824
104403,2025-09-06,店舗1,商品12,9,206,1854
104485,2025-09-06,店舗1,商品12,2,206,412
104575,2025-09-06,店舗1,商品12,5,206,1030
104620,2025-09-06,店舗1,商品12,6,206,1236
105102,2025-09-06,店舗1,商品12,4,206,824
105461,2025-09-06,店舗1,商品12,3,206,618
105755,2025-09-06,店舗1,商品12,5,206,1030
101263,2025-09-06,店舗2,商品07,2,182,364
101263,2025-09-06,店舗2,商品07,2,182,364
101263,2025-09-06,店舗2,商品07,1,182,182
102468,2025-09-06,店舗2,商品09,1,182,182
102468,2025-09-06,店舗2,商品09,1,182,182
102879,2025-09-06,店舗2,商品07,2,182,364
103400,2025-09-06,店舗2,商品05,1,206,206
100648,2025-09-07,店舗1,商品12,3,206,618
100692,2025-09-07,店舗1,商品12,5,206,1030
100713,2025-09-07,店舗1,商品12,2,206,412
100713,2025-09-07,店舗1,商品12,5,206,1030
101419,2025-09-07,店舗1,商品12,8,206,1648
101781,2025-09-07,店舗1,商品12,6,206,1236
101789,2025-09-07,店舗1,商品12,5,206,1030
102826,2025-09-07,店舗1,商品12,4,206,824
102826,2025-09-07,店舗1,商品12,8,206,1648
102857,2025-09-07,店舗1,商品12,6,206,1236
103560,2025-09-07,店舗1,商品12,3,206,618
103600,2025-09-07,店舗1,商品12,4,206,824
103708,2025-09-07,店舗1,商品12,4,206,824
103710,2025-09-07,店舗1,商品10,5,206,1030
104640,2025-09-07,店舗1,商品12,5,206,1030
104779,2025-09-07,店舗1,商品12,5,206,1030
104867,2025-09-07,店舗1,商品10,7,206,1442
105214,2025-09-07,店舗1,商品10,8,206,1648
105214,2025-09-07,店舗1,商品10,9,206,1854
105778,2025-09-07,店舗1,商品12,3,206,618
105778,2025-09-07,店舗1,商品12,6,206,1236
105778,2025-09-07,店舗1,商品12,4,206,824
105945,2025-09-07,店舗1,商品12,8,206,1648
101591,2025-09-07,店舗2,商品04,2,206,412
102586,2025-09-07,店舗2,商品06,1,206,206
105950,2025-09-07,店舗2,商品10,2,206,412
105950,2025-09-07,店舗2,商品10,1,206,206
100550,2025-09-08,店舗1,商品12,5,206,1030
100550,2025-09-08,店舗1,商品12,4,206,824
100876,2025-09-08,店舗1,商品12,2,206,412
104704,2025-09-08,店舗1,商品12,3,206,618
104704,2025-09-08,店舗1,商品12,3,206,618
104892,2025-09-08,店舗1,商品12,3,206,618
105093,2025-09-08,店舗1,商品12,3,206,618
105093,2025-09-08,店舗1,商品12,3,206,618
105959,2025-09-08,店舗1,商品12,4,206,824
100406,2025-09-08,店舗2,商品07,3,182,546
100607,2025-09-08,店舗2,商品01,1,182,182
101175,2025-09-08,店舗2,商品04,2,206,412
102456,2025-09-08,店舗2,商品01,2,182,364
102744,2025-09-08,店舗2,商品08,2,206,412
103141,2025-09-08,店舗2,商品09,3,182,546
103503,2025-09-08,店舗2,商品07,3,182,546
103503,2025-09-08,店舗2,商品07,1,182,182
104114,2025-09-08,店舗2,商品09,2,182,364
104114,2025-09-08,店舗2,商品09,2,182,364
104114,2025-09-08,店舗2,商品09,2,182,364
104581,2025-09-08,店舗2,商品06,3,206,618
105441,2025-09-08,店舗2,商品08,2,206,412
105441,2025-09-08,店舗2,商品08,2,206,412
105667,2025-09-08,店舗2,商品06,1,206,206
105667,2025-09-08,店舗2,商品09,1,182,182
105747,2025-09-08,店舗2,商品04,2,206,412
105747,2025-09-08,店舗2,商品07,2,182,364
105747,2025-09-08,店舗2,商品07,1,182,182
101659,2025-09-09,店舗1,商品12,3,206,618
102922,2025-09-09,店舗1,商品12,4,206,824
102922,2025-09-09,店舗1,商品12,4,206,824
103564,2025-09-09,店舗1,商品12,6,206,1236
103571,2025-09-09,店舗1,商品12,5,206,1030
104924,2025-09-09,店舗1,商品12,6,206,1236
105468,2025-09-09,店舗1,商品03,2,446,892
100176,2025-09-09,店舗2,商品08,2,206,412
101032,2025-09-09,店舗2,商品01,5,182,910
101160,2025-09-09,店舗2,商品07,2,182,364
101160,2025-09-09,店舗2,商品07,2,182,364
102146,2025-09-09,店舗2,商品01,3,182,546
102758,2025-09-09,店舗2,商品01,3,182,546
103404,2025-09-09,店舗2,商品07,2,182,364
103404,2025-09-09,店舗2,商品07,2,182,364
103564,2025-09-09,店舗2,商品05,3,206,618
103564,2025-09-09,店舗2,商品07,2,182,364
103648,2025-09-09,店舗2,商品07,2,182,364
104120,2025-09-09,店舗2,商品06,3,206,618
104867,2025-09-09,店舗2,商品08,1,206,206
105539,2025-09-09,店舗2,商品04,2,206,412
105539,2025-09-09,店舗2,商品04,2,206,412
105840,2025-09-09,店舗2,商品07,3,182,546
102091,2025-09-10,店舗1,商品07,3,182,546
103084,2025-09-10,店舗1,商品12,5,206,1030
103473,2025-09-10,店舗1,商品12,4,206,824
103898,2025-09-10,店舗1,商品12,5,206,1030
105106,2025-09-10,店舗1,商品12,3,206,618
105269,2025-09-10,店舗1,商品06,3,206,618
105269,2025-09-10,店舗1,商品06,6,206,1236
105813,2025-09-10,店舗1,商品12,5,206,1030
101306,2025-09-10,店舗2,商品04,3,206,618
101361,2025-09-10,店舗2,商品09,2,182,364
101559,2025-09-10,店舗2,商品09,3,182,546
101970,2025-09-10,店舗2,商品09,4,182,728
102371,2025-09-10,店舗2,商品05,2,206,412
102417,2025-09-10,店舗2,商品08,3,206,618
102417,2025-09-10,店舗2,商品09,3,182,546
102420,2025-09-10,店舗2,商品05,1,206,206
103881,2025-09-10,店舗2,商品09,4,182,728
104220,2025-09-10,店舗2,商品05,4,206,824
104954,2025-09-10,店舗2,商品08,4,206,824
105027,2025-09-10,店舗2,商品01,4,182,728
105109,2025-09-10,店舗2,商品09,3,182,546
101013,2025-09-11,店舗1,商品12,5,206,1030
101888,2025-09-11,店舗1,商品12,5,206,1030
102918,2025-09-11,店舗1,商品12,4,206,824
103091,2025-09-11,店舗1,商品10,5,206,1030
104477,2025-09-11,店舗1,商品12,4,206,824
104872,2025-09-11,店舗1,商品12,8,206,1648
100494,2025-09-11,店舗2,商品04,3,206,618
101073,2025-09-11,店舗2,商品04,3,206,618
101688,2025-09-11,店舗2,商品04,2,206,412
102223,2025-09-11,店舗2,商品09,3,182,546
102471,2025-09-11,店舗2,商品01,4,182,728
102529,2025-09-11,店舗2,商品08,4,206,824
103600,2025-09-11,店舗2,商品09,3,182,546
103703,2025-09-11,店舗2,商品07,2,182,364
103898,2025-09-11,店舗2,商品08,3,206,618
104030,2025-09-11,店舗2,商品07,2,182,364
104030,2025-09-11,店舗2,商品09,1,182,182
104120,2025-09-11,店舗2,商品05,2,206,412
105875,2025-09-11,店舗2,商品04,4,206,824
105875,2025-09-11,店舗2,商品06,2,206,412
100527,2025-09-12,店舗1,商品12,4,140,560
100702,2025-09-12,店舗1,商品12,4,140,560
100981,2025-09-12,店舗1,商品12,5,140,700
101104,2025-09-12,店舗1,商品09,9,124,1116
101104,2025-09-12,店舗1,商品12,5,140,700
101902,2025-09-12,店舗1,商品12,4,140,560
101902,2025-09-12,店舗1,商品12,3,140,420
101902,2025-09-12,店舗1,商品12,3,140,420
102371,2025-09-12,店舗1,商品11,2,630,1260
102420,2025-09-12,店舗1,商品12,3,140,420
102420,2025-09-12,店舗1,商品12,5,140,700
103115,2025-09-12,店舗1,商品12,5,140,700
103454,2025-09-12,店舗1,商品12,4,140,560
104160,2025-09-12,店舗1,商品12,4,140,560
105274,2025-09-12,店舗1,商品12,7,140,980
105596,2025-09-12,店舗1,商品12,5,140,700
100165,2025-09-12,店舗2,商品07,3,124,372
100499,2025-09-12,店舗2,商品04,5,140,700
100869,2025-09-12,店舗2,商品04,3,140,420
101265,2025-09-12,店舗2,商品04,3,140,420
101465,2025-09-12,店舗2,商品04,2,140,280
101517,2025-09-12,店舗2,商品06,4,140,560
101519,2025-09-12,店舗2,商品07,4,124,496
102119,2025-09-12,店舗2,商品07,3,124,372
102621,2025-09-12,店舗2,商品08,3,140,420
102773,2025-09-12,店舗2,商品09,4,124,496
103349,2025-09-12,店舗2,商品09,5,124,620
103522,2025-09-12,店舗2,商品07,4,124,496
103522,2025-09-12,店舗2,商品09,3,124,372
103939,2025-09-12,店舗2,商品05,4,140,560
104251,2025-09-12,店舗2,商品07,2,124,248
104780,2025-09-12,店舗2,商品04,3,140,420
104800,2025-09-12,店舗2,商品07,3,124,372
105708,2025-09-12,店舗2,商品04,3,140,420
100127,2025-09-13,店舗1,商品12,5,140,700
100501,2025-09-13,店舗1,商品12,3,140,420
100570,2025-09-13,店舗1,商品12,3,140,420
100667,2025-09-13,店舗1,商品12,5,140,700
101349,2025-09-13,店舗1,商品12,8,140,1120
101389,2025-09-13,店舗1,商品12,8,140,1120
101389,2025-09-13,店舗1,商品12,4,140,560
101482,2025-09-13,店舗1,商品12,2,140,280
102646,2025-09-13,店舗1,商品12,5,140,700
102845,2025-09-13,店舗1,商品12,7,140,980
102845,2025-09-13,店舗1,商品12,10,140,1400
102869,2025-09-13,店舗1,商品11,1,630,630
102918,2025-09-13,店舗1,商品12,5,140,700
102918,2025-09-13,店舗1,商品12,3,140,420
103214,2025-09-13,店舗1,商品12,14,140,1960
103608,2025-09-13,店舗1,商品12,5,140,700
103898,2025-09-13,店舗1,商品12,6,140,840
104253,2025-09-13,店舗1,商品12,6,140,840
104253,2025-09-13,店舗1,商品12,11,140,1540
104253,2025-09-13,店舗1,商品12,3,140,420
104253,2025-09-13,店舗1,商品12,5,140,700
104258,2025-09-13,店舗1,商品10,6,140,840
104258,2025-09-13,店舗1,商品10,9,140,1260
104258,2025-09-13,店舗1,商品11,1,630,630
104258,2025-09-13,店舗1,商品11,2,630,1260
104407,2025-09-13,店舗1,商品12,5,140,700
104407,2025-09-13,店舗1,商品12,4,140,560
104407,2025-09-13,店舗1,商品12,8,140,1120
104413,2025-09-13,店舗1,商品12,9,140,1260
104531,2025-09-13,店舗1,商品12,9,140,1260
104689,2025-09-13,店舗1,商品12,6,140,840
104689,2025-09-13,店舗1,商品12,11,140,1540
104976,2025-09-13,店舗1,商品12,7,140,980
105000,2025-09-13,店舗1,商品12,7,140,980
105119,2025-09-13,店舗1,商品12,5,140,700
105244,2025-09-13,店舗1,商品12,5,140,700
105382,2025-09-13,店舗1,商品12,10,140,1400
100501,2025-09-13,店舗2,商品01,3,124,372
101713,2025-09-13,店舗2,商品08,3,140,420
102918,2025-09-13,店舗2,商品09,2,124,248
103349,2025-09-13,店舗2,商品08,2,140,280
104032,2025-09-13,店舗2,商品08,3,140,420
105753,2025-09-13,店舗2,商品04,3,140,420
100165,2025-09-14,店舗1,商品09,9,124,1116
101475,2025-09-14,店舗1,商品12,8,140,1120
101659,2025-09-14,店舗1,商品12,6,140,840
101999,2025-09-14,店舗1,商品12,4,140,560
102368,2025-09-14,店舗1,商品12,8,140,1120
103060,2025-09-14,店舗1,商品12,7,140,980
103062,2025-09-14,店舗1,商品12,6,140,840
103062,2025-09-14,店舗1,商品12,5,140,700
103394,2025-09-14,店舗1,商品12,6,140,840
103475,2025-09-14,店舗1,商品12,9,140,1260
103881,2025-09-14,店舗1,商品12,7,140,980
103975,2025-09-14,店舗1,商品04,6,140,840
103975,2025-09-14,店舗1,商品07,5,124,620
104120,2025-09-14,店舗1,商品10,6,140,840
104464,2025-09-14,店舗1,商品12,10,140,1400
104472,2025-09-14,店舗1,商品12,4,140,560
104477,2025-09-14,店舗1,商品12,5,140,700
104851,2025-09-14,店舗1,商品12,4,140,560
105005,2025-09-14,店舗1,商品12,6,140,840
105005,2025-09-14,店舗1,商品12,6,140,840
105005,2025-09-14,店舗1,商品12,3,140,420
105106,2025-09-14,店舗1,商品12,12,140,1680
105173,2025-09-14,店舗1,商品10,5,140,700
105576,2025-09-14,店舗1,商品12,5,140,700
105576,2025-09-14,店舗1,商品12,10,140,1400
105596,2025-09-14,店舗1,商品12,6,140,840
105755,2025-09-14,店舗1,商品12,4,140,560
105790,2025-09-14,店舗1,商品12,6,140,840
105884,2025-09-14,店舗1,商品12,5,140,700
100830,2025-09-14,店舗2,商品09,2,124,248
103557,2025-09-14,店舗2,商品09,3,124,372
104128,2025-09-14,店舗2,商品07,1,124,124
104128,2025-09-14,店舗2,商品07,2,124,248
105744,2025-09-14,店舗2,商品07,2,124,248
100005,2025-09-15,店舗1,商品12,11,140,1540
100378,2025-09-15,店舗1,商品12,7,140,980
100740,2025-09-15,店舗1,商品12,8,140,1120
100957,2025-09-15,店舗1,商品11,2,630,1260
101008,2025-09-15,店舗1,商品03,1,446,446
101008,2025-09-15,店舗1,商品06,6,140,840
101008,2025-09-15,店舗1,商品06,7,140,980
101008,2025-09-15,店舗1,商品12,13,140,1820
101167,2025-09-15,店舗1,商品12,5,140,700
101482,2025-09-15,店舗1,商品12,4,140,560
102298,2025-09-15,店舗1,商品12,9,140,1260
102331,2025-09-15,店舗1,商品12,10,140,1400
102718,2025-09-15,店舗1,商品12,5,140,700
102912,2025-09-15,店舗1,商品12,6,140,840
102920,2025-09-15,店舗1,商品12,4,140,560
103394,2025-09-15,店舗1,商品12,8,140,1120
103701,2025-09-15,店舗1,商品12,3,140,420
103819,2025-09-15,店舗1,商品12,4,140,560
104097,2025-09-15,店舗1,商品12,5,140,700
104212,2025-09-15,店舗1,商品12,8,140,1120
104266,2025-09-15,店舗1,商品12,5,140,700
104736,2025-09-15,店舗1,商品12,7,140,980
105221,2025-09-15,店舗1,商品12,17,140,2380
105529,2025-09-15,店舗1,商品12,3,140,420
101256,2025-09-15,店舗2,商品06,3,140,420
101455,2025-09-15,店舗2,商品04,2,140,280
101798,2025-09-15,店舗2,商品01,3,124,372
101798,2025-09-15,店舗2,商品01,4,124,496
103211,2025-09-15,店舗2,商品04,3,140,420
